Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.06038704332092708,253959.12538708726,0.044770613373873155,0.23603011940235877
1001,0.13095747922038964,187862.6728908469,0.04937709277849369,0.13363517062441052
2001,0.1448351667397572,163198.79057903183,0.045526278815773785,0.07286575705468759
3001,0.14673981438170827,151998.72833049504,0.04794179872189304,0.06559450858461056
4001,0.1503728168464255,149495.36745653962,0.05157050974944733,0.07556929257588878
5001,0.1558850875028228,144596.15406657115,0.048377541587706636,0.06934856721436175
6001,0.1357142964227659,143716.6973100414,0.0517246851670057,0.0625495961309386
7001,0.1571077472916488,146382.38238935405,0.05418961121513603,0.05866730591069309
8001,0.15153289620001217,149181.03167376135,0.04925108308217521,0.05079718324535256
9001,0.15019974689333382,150776.40049887294,0.05239697073494824,0.07828689855431385
10001,0.152381337571165,156182.34141106662,0.05285391426107082,0.08629755465849301
