Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.23975460224808406,12597.828636566821,0.07497884352911607,0.140254735974503
10001,0.18867383714252686,40969.67418040401,0.06926251673483852,0.6765679227355749
