Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.29130544447180984,22318.18154224689,0.08400787864476891,0.0
1001,0.18865287325705254,48673.47678708648,0.043999113754413746,0.18588637699712515
2001,0.18866938311666548,42635.4574400189,0.052644993506315275,0.17150668218383025
3001,0.18865378279345255,50688.364767258056,0.04935730323327154,0.13577558806748882
4001,0.1887045763344119,45488.71534910961,0.05383769378479576,0.10944814660861554
5001,0.18867296487328825,50048.30366944038,0.051944584332765185,0.1274501404845288
6001,0.1886533583309425,47675.5266662987,0.052029241224672805,0.11081094683124067
7001,0.18865519003994985,42175.96601500148,0.05304883187481199,0.10274430041589756
8001,0.18864829184251466,47200.3086014315,0.053940940799236746,0.12887420681581283
9001,0.18864616706745485,43352.056156736726,0.05366240228389157,0.17732061966335166
10001,0.18866510185388174,43800.29007327749,0.053723364637369445,0.19289313029514774
