Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.2927079331781955,22792.93352566037,0.08447999842999235,0.0
1001,0.23044121555061617,27904.06193630774,0.05252866175135574,0.32427531926352227
2001,0.24314824401290822,34543.23233580467,0.0585828516933779,0.2995886491803582
3001,0.22755746343654212,29222.94852612977,0.0581642811370155,0.17126835237291244
4001,0.20993048769384573,36228.979526952004,0.05821807196046508,0.10709650250163684
5001,0.20811305499831065,44844.93540758616,0.05587543075992454,0.3527153621010121
6001,0.21235134241434786,49796.84606329381,0.05535653831515023,0.2160039303175404
7001,0.18883398008525382,45156.995384309106,0.055023891439942595,0.16936398591915763
8001,0.1892339371769813,50880.939436313594,0.051143017169916524,0.3694344681798714
9001,0.18879362338332775,43643.54176541891,0.05016370262882903,0.34155165378135843
10001,0.18872318084034023,44853.2754280249,0.05206791633747219,0.18254011702198325
