Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.06065659653516419,251648.6396660246,0.04995286716288266,0.18015988697340204
10001,0.07705499803331932,269204.6755233204,0.036802665750911484,0.3458717385576657
