Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.2884754728039729,22658.981100457135,0.07892833254161959,0.0
1001,0.23863281183056523,32925.872539102544,0.05937136516782306,0.39545994995170125
2001,0.1812314872181371,40900.89490346179,0.05410969760563102,0.5104754150379596
3001,0.18145597470373215,39729.072765731544,0.054024080930705556,0.1107965478193117
4001,0.18117013842212798,54011.93012574424,0.053689565802202674,0.2265000932819765
5001,0.18149663506348457,42643.9215300718,0.05715654837722447,0.266455649282476
6001,0.1811582351270431,39391.6778090826,0.06030700084366795,0.12079651873354064
7001,0.18116609136431971,45900.85469583697,0.06016759472693506,0.1786576592423737
8001,0.18124679133368324,49578.650626575654,0.05430772921539592,0.09074457294578354
9001,0.1812216972121769,72202.21335418179,0.06348829427514624,0.031555802261082094
10001,0.1818081010059981,47315.94051225118,0.05245416750660227,0.06393973834817557
