Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.2878191803235493,21154.88116042636,0.08350078854491487,0.0
1001,0.22866480327490363,31772.10442556732,0.06325833955014598,0.21570210792338942
2001,0.1896316205047725,45823.84848576479,0.0629878434858668,0.2768750171280351
3001,0.18875172709450225,38456.778244966,0.06057252603684079,0.2268902074786838
4001,0.18881628605997425,48428.74962043489,0.058697812914802854,0.2616340990643779
5001,0.18947470932918614,56290.03790005021,0.06145889524626328,0.1049046050968725
6001,0.18870417342728438,47398.209886307486,0.06146293466117182,0.16770591209857708
7001,0.18877493167944598,45774.307887831244,0.061293639870517246,0.19054584409720698
8001,0.18939265782580916,52425.018929391255,0.06020781665724964,0.1429390892821749
9001,0.18879740408953538,49581.87453837898,0.05771959207521758,0.1727439000147636
10001,0.18871733889896855,56577.63480317606,0.061520803063473795,0.46068475648651963
