Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.2836466162723264,22564.33401103476,0.08273962653363856,0.0
1001,0.23215479742849823,32744.285553825644,0.06311803206765962,0.22481384588425635
2001,0.18060451789133572,43784.98030151443,0.05707647593689214,0.13488994446573313
3001,0.18055520216272658,44165.16220900839,0.056102470411042,0.19936008509460648
4001,0.1806122531146782,47563.40683612674,0.056874531827936885,0.18303046962470443
5001,0.18061168544928788,48415.80452135377,0.055671251046843256,0.1496010370883121
6001,0.18063566733018818,46913.749986079725,0.05285080908263907,0.304572670749829
7001,0.180610271782637,46356.36034616161,0.056364457494038206,0.21094425089779995
8001,0.18052816653239068,42574.604753077394,0.05343551516061198,0.06583345454944672
9001,0.18052141043404518,45818.60974793321,0.052337611942226386,0.17542232633691943
10001,0.1805375262689763,50360.472965095636,0.05403458380713106,0.1616187003420274
