Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.23552919418295662,12291.735028722313,0.07346940945380069,0.09868019918307964
1001,0.22919145503476304,14481.002568439844,0.0722671091275531,0.1088383979244029
2001,0.2307047216763365,15222.640444065164,0.07289331367100259,0.10747597668896013
3001,0.22847522852808533,15601.010842105032,0.07093676811870284,0.10715209700077781
4001,0.22818316931468005,17394.647400116715,0.07124567217135942,0.12659481301867465
5001,0.22731256363817212,17595.1766804481,0.06912558071220631,0.12841003434748866
6001,0.2318881739654552,17675.659452749493,0.07014274577007375,0.11847539270918377
7001,0.22875897702935086,19188.560616234405,0.06743331635042384,0.13473442540949102
8001,0.2255438266763464,18793.087333008647,0.06754611577036214,0.15565124714878198
9001,0.22219108986159644,21509.857495391385,0.06804011981885644,0.143147675517348
10001,0.22401209018830107,22133.24391280201,0.06782371690634076,0.1378403945544292
