Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.27061974789145576,52940.21169089527,0.08071128676947666,0.32314300555351605
1001,0.28086976761077126,50437.30529608377,0.12449690841093047,0.0
2001,0.28278314317244313,49273.465315683934,0.08152049106891482,0.0
3001,0.2809316398551357,47733.20460560188,0.07702820358355882,0.0
4001,0.2730968052563303,50123.384502319,0.06964640061987207,0.0
5001,0.2962732942535665,47819.796984224915,0.1587631568870522,0.0
6001,0.25713776581817777,56922.330476457995,0.0767168058651138,0.0
7001,0.31604908474267623,48829.87252309053,0.08616183816239027,0.0
8001,0.1948990209873755,34211.068695122965,0.049048491202147514,0.0008968863151530473
9001,0.21440903144807014,41708.24798050931,0.06374312399222946,0.0
10001,0.240680247140647,36860.28765911174,0.08978004675010186,0.0
11001,0.2228415558755296,33516.274762234665,0.08251457994354951,0.0
12001,0.31446842982658446,46232.99646862789,0.09145565798929516,0.0
