Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.28487446569091246,53361.58785190174,0.0836011761838353,0.2712078704950201
1001,0.2067464959457032,33420.95324662279,0.06264029909825122,0.0
2001,0.29211635515282774,50477.013465640455,0.17266831213878803,0.0
3001,0.269016072478931,52026.609027416605,0.09239031664203867,0.0
4001,0.27063254810852283,48122.79477589931,0.10280506310013264,0.0
5001,0.25342184083745617,53733.55998534082,0.07007142620461965,0.0
6001,0.36914199563032934,54802.40737676233,0.14860248841668,0.0
7001,0.33106436608186707,50670.04600475287,0.12189050762602557,0.0
8001,0.2715498415913092,55700.22786602349,0.07697232704739788,0.0
9001,0.32137206985190614,39034.164789012844,0.13297745835515556,0.8811494793863602
10001,0.19094888256381368,40294.40065741158,0.06954225932150092,0.0
11001,0.21844204196478575,43454.73151735161,0.05352111339310593,0.0
12001,0.2751155707677954,45613.79265451268,0.08839609983547984,0.0
