Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.11360825180064037,32685.340368119534,0.05861793492778615,0.0
1001,0.10704353082533614,268552.6529986378,0.018253650168882623,0.25553512144132656
2001,0.1055692546548364,257485.5204683417,0.01430100140151481,0.2356390762855215
3001,0.11290749419290295,256592.90519452962,0.013885046576418978,0.2509965675995496
4001,0.11010501765425348,258406.61791676463,0.016110279640915624,0.25394328429734886
5001,0.10490424672997217,252085.10175027538,0.015419077081874458,0.2528858163324407
6001,0.11069148212055269,254288.22293739123,0.015440542352697399,0.24677414477063786
7001,0.11196624939928984,251932.14726885164,0.016175132017480224,0.23188725036153107
8001,0.09758428720353374,255235.59466514934,0.015465479753258666,0.25144950650878817
9001,0.10932118882789606,256641.49912330834,0.016013731624104185,0.2372735079088609
10001,0.10874464044381359,251697.8341376298,0.015001956564333665,0.22526086778044613
