Batches,D Loss,G Loss,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,-1.8835067749023438e-05,-0.5108885169029236,0.12678289816398278,31380.07861555616,0.05928896140237156,0.0
2,-4.845857620239258e-05,-0.5116602182388306
3,-0.0002003312110900879,-0.5124412775039673
4,-0.00033295154571533203,-0.5135089755058289
5,-0.0011455416679382324,-0.5151693820953369
6,-0.0026526451110839844,-0.5175881385803223
7,-0.005076169967651367,-0.521631121635437
8,-0.013752520084381104,-0.5296903848648071
9,-0.04480379819869995,-0.5458430051803589
10,-0.06437027454376221,-0.574901819229126
11,-0.07849448919296265,-0.6158860921859741
12,-0.13455122709274292,-0.6278790235519409
13,-0.14075922966003418,-0.6234599351882935
14,-0.16803443431854248,-0.6346884965896606
15,-0.2126283049583435,-0.6254059076309204
16,-0.27483630180358887,-0.626518726348877
17,-0.2767508625984192,-0.5988418459892273
18,-0.3563584089279175,-0.5682051777839661
19,-0.3508666157722473,-0.5186194181442261
20,-0.43732425570487976,-0.49517112970352173
21,-0.46611487865448,-0.4639896750450134
22,-0.4529690742492676,-0.4064802825450897
23,-0.4584358334541321,-0.3999951481819153
24,-0.43477627635002136,-0.38917648792266846
25,-0.5396299958229065,-0.3975365161895752
26,-0.5848133563995361,-0.29667195677757263
27,-0.48748186230659485,-0.34496837854385376
28,-0.5350999236106873,-0.3595370054244995
29,-0.48838505148887634,-0.39588090777397156
30,-0.45766425132751465,-0.4289526045322418
31,-0.3741244673728943,-0.49840664863586426
32,-0.4919459819793701,-0.3901718258857727
33,-0.5300922393798828,-0.36208683252334595
34,-0.3298071622848511,-0.4649488925933838
35,-0.5402489900588989,-0.42240405082702637
36,-0.2874987721443176,-0.35882869362831116
37,-0.3778870701789856,-0.5658024549484253
38,-0.41669762134552,-0.409906804561615
39,-0.352200984954834,-0.41680794954299927
40,-0.40542885661125183,-0.40244781970977783
41,-0.43614688515663147,-0.48323437571525574
42,-0.2684018015861511,-0.38462167978286743
43,-0.05388711765408516,-0.50881427526474
44,-0.09016114473342896,-0.891463041305542
45,-0.021574735641479492,-0.8409374952316284
46,-0.0484011173248291,-0.8890321254730225
47,0.016733471304178238,-0.9210485219955444
48,0.008380889892578125,-0.9690199494361877
49,0.004123568534851074,-0.9951889514923096
50,0.005512356758117676,-0.9962969422340393
51,0.0010526180267333984,-0.9976264238357544
52,0.00043135881423950195,-0.9979243874549866
53,0.005762219429016113,-0.9987996816635132
54,0.0013973712921142578,-0.9979044198989868
55,-0.0003688931465148926,-0.9993575811386108
56,-0.0003858208656311035,-0.9990214109420776
57,0.0017755627632141113,-0.998975396156311
58,0.0007523298263549805,-0.9992324113845825
59,0.0008405447006225586,-0.9989678859710693
60,0.002151668071746826,-0.9984896183013916
61,0.0010884404182434082,-0.9990465044975281
62,0.0010425448417663574,-0.9994257092475891
63,0.005825459957122803,-0.9993676543235779
64,0.0017266273498535156,-0.9996846914291382
65,0.00023323297500610352,-0.9995195865631104
66,0.0010510683059692383,-0.9995812177658081
67,0.009339332580566406,-0.9995471239089966
68,0.0008155107498168945,-0.9998735189437866
69,0.00043958425521850586,-0.9996745586395264
70,0.001418769359588623,-0.9996880292892456
71,0.0014757513999938965,-0.99968022108078
72,0.000544428825378418,-0.9995476603507996
73,0.0003142356872558594,-0.9993859529495239
74,3.635883331298828e-05,-0.9998092651367188
75,0.0005995035171508789,-0.999718427658081
76,9.715557098388672e-06,-0.9997755289077759
77,0.0010662078857421875,-0.9997572898864746
78,0.0003979802131652832,-0.9998297691345215
79,0.00045245885848999023,-0.9997196197509766
80,0.0007005929946899414,-0.9996987581253052
81,0.0008947849273681641,-0.9997689723968506
82,0.00016176700592041016,-0.9997934103012085
83,0.00022470951080322266,-0.9998733997344971
84,6.729364395141602e-05,-0.99981689453125
85,-3.2067298889160156e-05,-0.9998384714126587
86,0.00012069940567016602,-0.9994716644287109
87,0.0008587241172790527,-0.9998379349708557
88,-0.00011157989501953125,-0.9998021125793457
89,0.0001697540283203125,-0.9997155666351318
90,0.00023543834686279297,-0.9998441934585571
91,8.308887481689453e-05,-0.9997732639312744
92,0.0002073049545288086,-0.9997840523719788
93,-2.3066997528076172e-05,-0.9998148679733276
94,0.0002548694610595703,-0.9998741149902344
95,0.00013011693954467773,-0.9998390674591064
96,3.701448440551758e-05,-0.9997458457946777
97,0.0009149312973022461,-0.9998139142990112
98,2.956390380859375e-05,-0.999884843826294
99,0.0017554759979248047,-0.9998742938041687
100,0.00016164779663085938,-0.9998290538787842
101,0.00022739171981811523,-0.9998413324356079
102,7.575750350952148e-05,-0.9997620582580566
103,0.0001804828643798828,-0.9999085068702698
104,0.0001583695411682129,-0.9998172521591187
105,1.430511474609375e-06,-0.9998506903648376
106,0.000316619873046875,-0.99986332654953
107,0.0004363059997558594,-0.9998104572296143
108,0.00047016143798828125,-0.9999055862426758
109,1.3530254364013672e-05,-0.9999358654022217
110,0.00015044212341308594,-0.9998553991317749
111,0.00022685527801513672,-0.9998738765716553
112,0.000245511531829834,-0.9998894333839417
113,0.0010823607444763184,-0.9998592138290405
114,0.0004404783248901367,-0.9999173879623413
115,0.0006074309349060059,-0.9998873472213745
116,1.1920928955078125e-07,-0.9999393224716187
117,9.09566879272461e-05,-0.9999379515647888
118,0.00015050172805786133,-0.9999129772186279
119,0.00031942129135131836,-0.9999450445175171
120,7.015466690063477e-05,-0.9999517202377319
121,8.875131607055664e-05,-0.999875009059906
122,9.500980377197266e-05,-0.9999351501464844
123,8.89897346496582e-05,-0.9998306035995483
124,0.00036340951919555664,-0.9999407529830933
125,0.0001450181007385254,-0.9998955726623535
126,-1.2814998626708984e-05,-0.999921441078186
127,0.00020575523376464844,-0.9998880624771118
128,9.620189666748047e-05,-0.9996911287307739
129,0.0004895925521850586,-0.9998959302902222
130,0.00025385618209838867,-0.9998709559440613
131,7.766485214233398e-05,-0.9999372959136963
132,0.00011086463928222656,-0.999866247177124
133,0.00047713518142700195,-0.9999397397041321
134,1.8417835235595703e-05,-0.9998751282691956
135,0.00011730194091796875,-0.9998360276222229
136,5.84721565246582e-05,-0.9999375343322754
137,4.971027374267578e-05,-0.9998831748962402
138,0.00011396408081054688,-0.9996172189712524
139,0.00011283159255981445,-0.9999471306800842
140,0.00013887882232666016,-0.9999281764030457
141,0.00010347366333007812,-0.9999326467514038
142,0.00011813640594482422,-0.9999332427978516
143,3.415346145629883e-05,-0.999965488910675
144,0.0003203749656677246,-0.9999129772186279
145,1.8835067749023438e-05,-0.9998916387557983
146,1.4543533325195312e-05,-0.9999340772628784
147,6.711483001708984e-05,-0.9999675154685974
148,1.9311904907226562e-05,-0.9999269247055054
149,6.914138793945312e-05,-0.9999545216560364
150,7.736682891845703e-05,-0.9999134540557861
151,0.00018525123596191406,-0.9999015927314758
152,-3.337860107421875e-06,-0.9999532699584961
153,0.00017791986465454102,-0.9999604821205139
154,0.0002873539924621582,-0.999881386756897
155,6.777048110961914e-05,-0.999943733215332
156,2.092123031616211e-05,-0.9999638795852661
157,0.00015223026275634766,-0.9999622106552124
158,8.100271224975586e-05,-0.9999451637268066
159,8.219480514526367e-05,-0.9999487996101379
160,2.86102294921875e-06,-0.9999582767486572
161,0.0011110305786132812,-0.9999277591705322
162,4.3511390686035156e-05,-0.9999582767486572
163,1.2814998626708984e-05,-0.9999189376831055
164,4.756450653076172e-05,-0.9998726844787598
165,0.00028014183044433594,-0.999936044216156
166,9.071826934814453e-05,-0.9999545812606812
167,0.00014787912368774414,-0.9999504089355469
168,9.03010368347168e-05,-0.9999545812606812
169,0.00010848045349121094,-0.9999536275863647
170,0.0004673004150390625,-0.9999512434005737
171,4.00543212890625e-05,-0.9999598860740662
172,9.083747863769531e-05,-0.9999198913574219
173,5.7220458984375e-05,-0.9999394416809082
174,0.00011420249938964844,-0.9999542236328125
175,0.00032019615173339844,-0.9998888969421387
176,1.704692840576172e-05,-0.9999607801437378
