Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.1232235568556505,25100.16011609989,0.061246535124681,0.0
1001,0.06761143903900618,237392.25696201468,0.019257394210456958,0.4184662865235829
2001,0.025267863679382208,206971.52518523062,0.02174275867519236,0.33377077316027676
3001,0.10693724005434933,160486.15458485382,0.018771993398887014,0.4117165915971458
4001,0.09426343705755544,134381.89909864712,0.01598199045071271,0.297374252745777
5001,0.09990186906484412,113366.13548958773,0.02565930259135727,0.20022831715416217
6001,0.0742256175030684,154613.71580366354,0.01644927770845662,0.2766811534448451
7001,0.07043826094399164,149609.5675288318,0.0356140903463173,0.10289274984545227
8001,0.05547525924565279,137145.18323255866,0.02034255086442889,0.1519359119052434
9001,0.08894405616500148,119397.78141270131,0.045889588208515776,0.08121529422113906
10001,0.10987681657468,106679.28695445522,0.01961433746635119,0.20203365933191492
