Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.23513340391291923,11090.411289186126,0.0702417763095885,0.10519576249924556
1001,0.25292579677746546,8286.50950310309,0.09574964372441021,0.18216194260593543
2001,0.21739803964230323,16160.510031616239,0.08539768092522368,0.17085031746971202
3001,0.20678319602960227,21136.565607503624,0.08387453820407119,0.13545878690852578
4001,0.19636471209791947,25196.654642558387,0.083026121189892,0.12340057469994697
5001,0.19301914041585563,30402.403612493497,0.08083470991933935,0.11869497530541408
6001,0.19209301351167524,34168.817141566346,0.07865433983850036,0.14869335451756976
7001,0.19041704364999462,39100.834265744794,0.07864830296235424,0.13774805296767756
8001,0.18917663427552212,38207.10388744753,0.07757699213306339,0.14108682056398597
9001,0.18919151691457342,40825.57460524279,0.08022396043043271,0.15914252168977808
10001,0.18915143513330387,41300.483096901575,0.07860310162698515,0.16862208164924977
