Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.11790946726106408,80083.80112449305,0.06646276677662238,0.2217805773493663
1001,0.1335467875962688,82600.70759843657,0.04766425451273,0.533850529475129
2001,0.10682758105080935,88774.80264653203,0.04463455971398273,0.6645978284533001
3001,0.118687044056815,85617.9371773975,0.05361708490812359,0.39509039243867455
4001,0.1114474140564627,91969.63790673438,0.04143374733415295,0.419599354576999
5001,0.1252906243112924,90150.02202395904,0.04513271646694549,0.16094778938133797
6001,0.10839918025292597,101347.8067196876,0.0406918248699886,0.08242942929134192
7001,0.10685767238210418,97994.00680001696,0.052368517681948445,0.0214270488033843
8001,0.12236143391246979,106040.52990240167,0.05712849691640322,0.029120039920552128
9001,0.12508800090723707,102874.09420372272,0.046266768628822466,0.001365963625248357
10001,0.11529768902910933,110307.2866339637,0.04142160715302019,0.0
