Batches,Hausdorff Distance,Total Travelled Distance,Sliced Wasserstein Distance,Time Reversal Ratio
1,0.2874254895719964,24155.89465277049,0.08271037757382078,0.0
1001,0.18066579928426169,47660.13105968046,0.06622226432887397,0.19208485080190812
2001,0.19253010291015804,36499.70150706993,0.08256254097784989,0.2835127725246514
3001,0.18054638920517177,51074.59115444856,0.0717007722017108,0.03235535460697598
4001,0.18182212882315507,43443.834442378895,0.07281778424394486,0.0026350174216027873
5001,0.1866456309532755,24344.668127261477,0.0876395167467611,0.29043659811940103
6001,0.18086739696086182,24973.75747739976,0.07667529769871231,0.2104007728946213
7001,0.1806369432173412,41724.508420505226,0.0780838797633606,0.27611417721695325
8001,0.19419346243720997,24736.593194395027,0.08762432766196453,0.013594636600331314
9001,0.18964577887048553,34698.39195274071,0.08112310893735392,0.402242079605684
10001,0.19133218209753858,10006.103839501724,0.10160532293800298,0.0
